var1,var2,var3
71.849785,0.395715,0.918373
71.899788,0.349318,0.937004
71.949791,0.302048,0.953293
71.999794,0.254023,0.967198
72.049797,0.205362,0.978686
72.099800,0.156189,0.987727
72.149803,0.106625,0.994299
72.199806,0.056794,0.998386
72.249809,0.006822,0.999977
72.299812,0.043168,0.999068
72.349815,0.093050,0.995661
72.399818,0.142699,0.989766
72.449821,0.191991,0.981397
72.499825,0.240803,0.970574
72.549828,0.289014,0.957325
72.599831,0.336502,0.941683
72.649834,0.383149,0.923687
72.699837,0.428838,0.903382
72.749840,0.473455,0.880818
72.799843,0.516888,0.856053
72.849846,0.559029,0.829148
72.899849,0.599773,0.800170
72.949852,0.639018,0.769192
72.999855,0.676665,0.736291
73.049858,0.712621,0.701549
73.099861,0.746795,0.665054
73.149864,0.779103,0.626896
73.199867,0.809463,0.587172
73.249870,0.837799,0.545979
73.299873,0.864041,0.503421
73.349876,0.888123,0.459606
73.399879,0.909985,0.414641
73.449883,0.929573,0.368639
73.499886,0.946836,0.321716
73.549889,0.961733,0.273989
73.599892,0.974225,0.225577
73.649895,0.984282,0.176602
73.699898,0.991879,0.127184
73.749901,0.996996,0.077449
73.799904,0.999621,0.027520
73.849907,0.999747,0.022478
73.899910,0.997374,0.072419
73.949913,0.992508,0.122180
73.999916,0.985161,0.171635
74.049919,0.975351,0.220661
74.099922,0.963102,0.269135
74.149925,0.948447,0.316937
74.199928,0.931420,0.363946
74.249931,0.912065,0.410046
74.299934,0.890430,0.455120
74.349937,0.866569,0.499057
74.399940,0.840542,0.541746
74.449944,0.812414,0.583081
74.499947,0.782255,0.622959
74.549950,0.750140,0.661279
74.599953,0.716150,0.697946
74.649956,0.680370,0.732868
74.699959,0.642890,0.765959
74.749962,0.603802,0.797135
74.799965,0.563205,0.826318
74.849968,0.521199,0.853435
74.899971,0.477891,0.878419
74.949974,0.433389,0.901207
74.999977,0.387803,0.921742
75.049980,0.341247,0.939974
75.099983,0.293839,0.955855
75.149986,0.245696,0.969347
75.199989,0.196939,0.980416
75.249992,0.147689,0.989034
75.299995,0.098070,0.995179
75.349998,0.048207,0.998837
75.400002,0.001778,0.999998
75.450005,0.051758,0.998660
75.500008,0.101608,0.994824
75.550011,0.151205,0.988502
75.600014,0.200423,0.979709
75.650017,0.249141,0.968467
75.700020,0.297236,0.954804
75.750023,0.344587,0.938754
75.800026,0.391078,0.920358
75.850029,0.436590,0.899660
75.900032,0.481012,0.876714
75.950035,0.524231,0.851576
76.000038,0.566139,0.824310
76.050041,0.606632,0.794983
76.100044,0.645609,0.763668
76.150047,0.682972,0.730445
76.200050,0.718628,0.695395
76.250053,0.752487,0.658607
76.300056,0.784465,0.620173
76.350060,0.814482,0.580189
76.400063,0.842463,0.538754
76.450066,0.868338,0.495972
76.500069,0.892043,0.451951
76.550072,0.913517,0.406800
76.600075,0.932708,0.360632
76.650078,0.949568,0.313562
76.700081,0.964053,0.265709
76.750084,0.976129,0.217191
76.800087,0.985765,0.168131
76.850090,0.992936,0.118650
76.900093,0.997625,0.068872
76.950096,0.999821,0.018923
77.000099,0.999517,0.031074
77.050102,0.996715,0.080993
77.100105,0.991421,0.130710
77.150108,0.983648,0.180100
77.200111,0.973417,0.229040
77.250114,0.960752,0.277407
77.300117,0.945686,0.325081
77.350121,0.928256,0.371942
77.400124,0.908505,0.417874
77.450127,0.886483,0.462760
77.500130,0.862246,0.506490
77.550133,0.835852,0.548954
77.600136,0.807370,0.590046
77.650139,0.776869,0.629663
77.700142,0.744426,0.667705
77.750145,0.710122,0.704079
77.800148,0.674043,0.738692
77.850151,0.636279,0.771459
77.900154,0.596924,0.802297
77.950157,0.556078,0.831130
78.000160,0.513841,0.857885
78.050163,0.470320,0.882496
78.100166,0.425623,0.904901
78.150169,0.379862,0.925043
78.200172,0.333151,0.942873
78.250175,0.285608,0.958347
78.300179,0.237351,0.971424
78.350182,0.188500,0.982073
78.400185,0.139178,0.990267
78.450188,0.089509,0.995986
78.500191,0.039615,0.999215
78.550194,0.010377,0.999946
78.600197,0.060344,0.998178
78.650200,0.110160,0.993914
78.700203,0.159700,0.987166
78.750206,0.208841,0.977950
78.800209,0.257460,0.966289
78.850212,0.305436,0.952213
78.900215,0.352647,0.935756
78.950218,0.398978,0.916961
79.000221,0.444311,0.895873
79.050224,0.488533,0.872545
79.100227,0.531534,0.847037
79.150230,0.573207,0.819411
79.200233,0.613446,0.789736
79.250237,0.652152,0.758088
79.300240,0.689228,0.724544
79.350243,0.724581,0.689190
79.400246,0.758123,0.652112
79.450249,0.789769,0.613404
79.500252,0.819441,0.573163
79.550255,0.847065,0.531489
79.600258,0.872571,0.488487
79.650261,0.895896,0.444263
79.700264,0.916982,0.398929
79.750267,0.935775,0.352598
79.800270,0.952229,0.305385
79.850273,0.966303,0.257409
79.900276,0.977961,0.208789
79.950279,0.987174,0.159647
80.000282,0.993920,0.110107
80.050285,0.998181,0.060291
80.100288,0.999947,0.010324
80.150291,0.999213,0.039668
80.200294,0.995981,0.089562
80.250298,0.990260,0.139231
80.300301,0.982063,0.188552
80.350304,0.971411,0.237402
80.400307,0.958331,0.285659
80.450310,0.942856,0.333202
80.500313,0.925023,0.379911
80.550316,0.904878,0.425671
80.600319,0.882471,0.470367
80.650322,0.857858,0.513887
80.700325,0.831101,0.556122
80.750328,0.802266,0.596967
80.800331,0.771425,0.636320
80.850334,0.738656,0.674082
80.900337,0.704041,0.710159
80.950340,0.667666,0.744461
81.000343,0.629621,0.776902
81.050346,0.590003,0.807401
81.100349,0.548910,0.835882
81.150352,0.506445,0.862272
81.200356,0.462713,0.886508
81.250359,0.417825,0.908527
81.300362,0.371893,0.928276
81.350365,0.325031,0.945703
81.400368,0.277356,0.960767
81.450371,0.228988,0.973429
81.500374,0.180048,0.983658
81.550377,0.130657,0.991428
81.600380,0.080940,0.996719
81.650383,0.031021,0.999519
81.700386,0.018976,0.999820
81.750389,0.068925,0.997622
81.800392,0.118703,0.992930
81.850395,0.168183,0.985756
81.900398,0.217243,0.976118
81.950401,0.265760,0.964039
82.000404,0.313613,0.949551
82.050407,0.360681,0.932689
82.100410,0.406849,0.913496
82.150414,0.451999,0.892019
82.200417,0.496019,0.868312
82.250420,0.538799,0.842434
82.300423,0.580232,0.814451
82.350426,0.620215,0.784432
82.400429,0.658647,0.752452
82.450432,0.695433,0.718591
82.500435,0.730481,0.682933
82.550438,0.763702,0.645568
82.600441,0.795015,0.606590
82.650444,0.824340,0.566095
82.700447,0.851604,0.524185
82.750450,0.876740,0.480965
82.800453,0.899684,0.436543
82.850456,0.920378,0.391029
82.900459,0.938773,0.344537
82.950462,0.954820,0.297185
83.000465,0.968480,0.249089
83.050468,0.979720,0.200371
83.100471,0.988510,0.151152
83.150475,0.994830,0.101555
83.200478,0.998662,0.051705
83.250481,0.999999,0.001725
83.300484,0.998835,0.048260
83.350487,0.995174,0.098123
83.400490,0.989026,0.147742
83.450493,0.980405,0.196991
83.500496,0.969334,0.245747
83.550499,0.955839,0.293890
83.600502,0.939955,0.341297
83.650505,0.921722,0.387852
83.700508,0.901184,0.433437
83.750511,0.878394,0.477938
83.800514,0.853407,0.521245
83.850517,0.826288,0.563248
83.900520,0.797102,0.603844
83.950523,0.765925,0.642930
84.000526,0.732832,0.680409
84.050529,0.697908,0.716188
84.100533,0.661239,0.750175
84.150536,0.622917,0.782288
84.200539,0.583038,0.812445
84.250542,0.541701,0.840571
84.300545,0.499011,0.866596
84.350548,0.455073,0.890454
84.400551,0.409997,0.912087
84.450554,0.363896,0.931439
84.500557,0.316886,0.948464
84.550560,0.269084,0.963117
84.600563,0.220609,0.975362
84.650566,0.171582,0.985170
84.700569,0.122127,0.992514
84.750572,0.072366,0.997378
84.800575,0.022425,0.999749
84.850578,0.027573,0.999620
84.900581,0.077502,0.996992
84.950584,0.127237,0.991872
85.000587,0.176654,0.984273
85.050591,0.225629,0.974213
85.100594,0.274041,0.961718
85.150597,0.321767,0.946819
85.200600,0.368689,0.929553
85.250603,0.414689,0.909963
85.300606,0.459653,0.888099
85.350609,0.503467,0.864014
85.400612,0.546023,0.837770
85.450615,0.587215,0.809431
85.500618,0.626938,0.779069
85.550621,0.665094,0.746760
85.600624,0.701587,0.712584
85.650627,0.736327,0.676626
85.700630,0.769226,0.638977
85.750633,0.800202,0.599731
85.800636,0.829177,0.558985
85.850639,0.856080,0.516843
85.900642,0.880843,0.473408
85.950645,0.903404,0.428790
86.000648,0.923707,0.383100
86.050652,0.941701,0.336452
86.100655,0.957340,0.288963
86.150658,0.970587,0.240752
86.200661,0.981407,0.191939
86.250664,0.989774,0.142646
86.300667,0.995666,0.092997
86.350670,0.999070,0.043115
86.400673,0.999976,0.006875
86.450676,0.998383,0.056847
86.500679,0.994294,0.106678
86.550682,0.987719,0.156241
86.600685,0.978675,0.205414
86.650688,0.967185,0.254074
86.700691,0.953277,0.302099
86.750694,0.936986,0.349368
86.800697,0.918352,0.395764
86.850700,0.897423,0.441170
86.900703,0.874251,0.485474
86.950706,0.848893,0.528564
87.000710,0.821413,0.570333
87.050713,0.791880,0.610677
87.100716,0.760367,0.649493
87.150719,0.726954,0.686686
87.200722,0.691723,0.722163
87.250725,0.654763,0.755834
87.300728,0.616167,0.787616
87.350731,0.576030,0.817429
87.400734,0.534453,0.845198
87.450737,0.491540,0.870855
87.500740,0.447398,0.894335
87.550743,0.402138,0.915579
87.600746,0.355873,0.934534
87.650749,0.308718,0.951154
87.700752,0.260792,0.965395
87.750755,0.212213,0.977223
87.800758,0.163104,0.986609
87.850761,0.113587,0.993528
87.900764,0.063787,0.997964
87.950768,0.013826,0.999904
88.000771,0.036168,0.999346
88.050774,0.086073,0.996289
88.100777,0.135762,0.990742
88.150780,0.185112,0.982718
88.200783,0.233999,0.972237
88.250786,0.282301,0.959326
88.300789,0.329897,0.944017
88.350792,0.376669,0.926348
88.400795,0.422499,0.906363
88.450798,0.467273,0.884113
88.500801,0.510879,0.859653
88.550804,0.553208,0.833043
88.600807,0.594154,0.804352
88.650810,0.633614,0.773649
88.700813,0.671491,0.741013
88.750816,0.707689,0.706524
88.800819,0.742118,0.670269
88.850822,0.774692,0.632339
88.900826,0.805330,0.592827
88.950829,0.833954,0.551834
89.000832,0.860493,0.509462
89.050835,0.884882,0.465815
89.100838,0.907058,0.421005
89.150841,0.926967,0.375142
89.200844,0.944559,0.328341
89.250847,0.959790,0.280720
89.300850,0.972621,0.232396
89.350853,0.983021,0.183492
89.400856,0.990964,0.134129
89.450859,0.996429,0.084431
89.500862,0.999404,0.034522
89.550865,0.999880,0.015474
89.600868,0.997857,0.065431
89.650871,0.993340,0.115224
89.700874,0.986339,0.164729
89.750877,0.976872,0.213823
89.800880,0.964964,0.262382
89.850883,0.950644,0.310285
89.900887,0.933947,0.357412
89.950890,0.914915,0.403646
90.000893,0.893596,0.448871
90.050896,0.870044,0.492974
90.100899,0.844316,0.535845
90.150902,0.816478,0.577376
90.200905,0.786599,0.617464
90.250908,0.754754,0.656008
90.300911,0.721022,0.692912
90.350914,0.685487,0.728084
90.400917,0.648239,0.761437
90.450920,0.609371,0.792885
90.500923,0.568979,0.822352
90.550926,0.527165,0.849763
90.600929,0.484033,0.875050
90.650932,0.439691,0.898149
90.700935,0.394250,0.919003
90.750938,0.347823,0.937560
90.800941,0.300527,0.953773
90.850945,0.252480,0.967602
90.900948,0.203802,0.979012
90.950951,0.154614,0.987975
91.000954,0.105039,0.994468
91.050957,0.055202,0.998475
91.100960,0.005227,0.999986
91.150963,0.044761,0.998998
91.200966,0.094637,0.995512
91.250969,0.144277,0.989537
91.300972,0.193556,0.981089
91.350975,0.242351,0.970189
91.400978,0.290540,0.956863
91.450981,0.338003,0.941145
91.500984,0.384621,0.923075
91.550987,0.430278,0.902697
91.600990,0.474859,0.880062
91.650993,0.518253,0.855228
91.700996,0.560351,0.828255
91.750999,0.601049,0.799212
91.801003,0.640244,0.768172
91.851006,0.677838,0.735211
91.901009,0.713739,0.700412
91.951012,0.747855,0.663862
92.001015,0.780101,0.625653
92.051018,0.810398,0.585880
92.101021,0.838668,0.544642
92.151024,0.864843,0.502043
92.201027,0.888855,0.458189
92.251030,0.910645,0.413189
92.301033,0.930159,0.367157
92.351036,0.947348,0.320206
92.401039,0.962168,0.272455
92.451042,0.974584,0.224024
92.501045,0.984563,0.175032
92.551048,0.992081,0.125602
92.601051,0.997119,0.075859
92.651054,0.999664,0.025926
92.701057,0.999710,0.024072
92.751060,0.997258,0.074009
92.801064,0.992312,0.123762
92.851067,0.984886,0.173205
92.901070,0.974998,0.222216
92.951073,0.962672,0.270670
93.001076,0.947940,0.318449
93.051079,0.930839,0.365431
93.101082,0.911410,0.411499
93.151085,0.889703,0.456539
93.201088,0.865772,0.500438
93.251091,0.839677,0.543086
93.301094,0.811483,0.584376
93.351097,0.781260,0.624205
93.401100,0.749085,0.662474
93.451103,0.715037,0.699087
93.501106,0.679201,0.733952
93.551109,0.641667,0.766983
93.601112,0.602530,0.798096
93.651115,0.561886,0.827215
93.701118,0.519838,0.854265
93.751122,0.476490,0.879180
93.801125,0.431951,0.901897
93.851128,0.386332,0.922360
93.901131,0.339748,0.940517
93.951134,0.292314,0.956322
94.001137,0.244150,0.969738
94.051140,0.195375,0.980729
94.101143,0.146112,0.989268
94.151146,0.096483,0.995335
94.201149,0.046614,0.998913
94.251152,0.003372,0.999994
94.301155,0.053350,0.998576
94.351158,0.103194,0.994661
94.401161,0.152781,0.988260
94.451164,0.201985,0.979389
94.501167,0.250685,0.968069
94.551170,0.298758,0.954329
94.601173,0.346084,0.938204
94.651176,0.392545,0.919733
94.701180,0.438024,0.898963
94.751183,0.482409,0.875946
94.801186,0.525588,0.850739
94.851189,0.567453,0.823406
94.901192,0.607899,0.794014
94.951195,0.646826,0.762638
95.001198,0.684136,0.729355
95.051201,0.719736,0.694248
95.101204,0.753536,0.657407
95.151207,0.785453,0.618922
95.201210,0.815406,0.578889
95.251213,0.843321,0.537410
95.301216,0.869128,0.494587
95.351219,0.892762,0.450528
95.401222,0.914165,0.405343
95.451225,0.933282,0.359144
95.501228,0.950066,0.312048
95.551231,0.964476,0.264171
95.601234,0.976474,0.215634
95.651237,0.986032,0.166559
95.701241,0.993124,0.117066
95.751244,0.997734,0.067281
95.801247,0.999850,0.017328
95.851250,0.999466,0.032668
95.901253,0.996584,0.082583
95.951256,0.991211,0.132291
96.001259,0.983360,0.181668
96.051262,0.973051,0.230592
96.101265,0.960309,0.278939
96.151268,0.945167,0.326589
96.201271,0.927662,0.373422
96.251274,0.907838,0.419322
96.301277,0.885744,0.464173
96.351280,0.861437,0.507865
96.401283,0.834976,0.550287
96.451286,0.806428,0.591333
96.501289,0.775864,0.630901
96.551292,0.743360,0.668891
96.601295,0.708998,0.705210
96.651299,0.672864,0.739766
96.701302,0.635048,0.772473
96.751305,0.595644,0.803248
96.801308,0.554752,0.832016
96.851311,0.512472,0.858704
96.901314,0.468912,0.883245
96.951317,0.424179,0.905578
97.001320,0.378386,0.925648
97.051323,0.331647,0.943403
97.101326,0.284080,0.958801
97.151329,0.235801,0.971801
97.201332,0.186934,0.982372
97.251335,0.137599,0.990488
97.301338,0.087920,0.996128
97.351341,0.038022,0.999277
97.401344,0.011972,0.999928
97.451347,0.061935,0.998080
97.501350,0.111744,0.993737
97.551353,0.161274,0.986910
97.601357,0.210400,0.977615
97.651360,0.259001,0.965877
97.701363,0.306954,0.951725
97.751366,0.354139,0.935193
97.801369,0.400440,0.916323
97.851372,0.445739,0.895163
97.901375,0.489924,0.871765
97.951378,0.532884,0.846188
98.001381,0.574513,0.818496
98.051384,0.614705,0.788757
98.101387,0.653360,0.757047
98.151390,0.690383,0.723444
98.201393,0.725679,0.688033
98.251396,0.759161,0.650902
98.301399,0.790746,0.612144
98.351402,0.820354,0.571856
98.401405,0.847911,0.530138
98.451408,0.873349,0.487095
98.501411,0.896604,0.442834
98.551414,0.917617,0.397466
98.601418,0.936336,0.351105
98.651421,0.952715,0.303866
98.701424,0.966712,0.255867
98.751427,0.978292,0.207229
98.801430,0.987427,0.158073
98.851433,0.994094,0.108522
98.901436,0.998276,0.058699
98.951439,0.999962,0.008730
99.001442,0.999148,0.041262
99.051445,0.995837,0.091150
99.101448,0.990037,0.140810
99.151451,0.981761,0.190118
99.201454,0.971032,0.238951
99.251457,0.957875,0.287187
99.301460,0.942323,0.334705
99.351463,0.924416,0.381386
99.401466,0.904198,0.427113
99.451469,0.881720,0.471773
99.501472,0.857038,0.515254
99.551476,0.830213,0.557447
99.601479,0.801313,0.598246
99.651482,0.770410,0.637549
99.701485,0.737580,0.675259
99.751488,0.702908,0.711281
99.801491,0.666478,0.745525
99.851494,0.628382,0.777905
99.901497,0.588715,0.808341
99.951500,0.547576,0.836756
100.001503,0.505069,0.863079
100.051506,0.461299,0.887245
100.101509,0.416376,0.909192
100.151512,0.370412,0.928867
100.201515,0.323522,0.946221
100.251518,0.275824,0.961208
100.301521,0.227436,0.973793
100.351524,0.178479,0.983944
100.401527,0.129076,0.991635
100.451530,0.079351,0.996847
100.501534,0.029427,0.999567
100.551537,0.020570,0.999788
100.601540,0.070516,0.997511
100.651543,0.120286,0.992739
100.701546,0.169755,0.985486
100.751549,0.218799,0.975770
100.801552,0.267297,0.963614
100.851555,0.315127,0.949050
100.901558,0.362168,0.932113
100.951561,0.408305,0.912846
101.001564,0.453420,0.891297
101.051567,0.497403,0.867520
101.101570,0.540141,0.841574
101.151573,0.581530,0.813525
101.201576,0.621465,0.783442
101.251579,0.659846,0.751400
101.301582,0.696578,0.717481
101.351585,0.731569,0.681767
101.401588,0.764731,0.644350
101.451591,0.795981,0.605322
101.501595,0.825241,0.564780
101.551598,0.852439,0.522827
101.601601,0.877506,0.479566
101.651604,0.900379,0.435107
101.701607,0.921001,0.389561
101.751610,0.939321,0.343040
101.801613,0.955293,0.295662
101.851616,0.968876,0.247545
101.901619,0.980038,0.198809
101.951622,0.988750,0.149576
102.001625,0.994991,0.099969
102.051628,0.998744,0.050112
102.101631,1.000000,0.000130
102.151634,0.998757,0.049852
102.201637,0.995017,0.099710
102.251640,0.988789,0.149319
102.301643,0.980090,0.198554
102.351646,0.968941,0.247293
102.401649,0.955370,0.295413
102.451653,0.939410,0.342796
102.501656,0.921102,0.389321
102.551659,0.900492,0.434873
102.601662,0.877630,0.479338
102.651665,0.852575,0.522605
102.701668,0.825388,0.564565
102.751671,0.796139,0.605114
102.801674,0.764898,0.644151
102.851677,0.731746,0.681577
102.901680,0.696765,0.717299
102.951683,0.660042,0.751229
103.001686,0.621669,0.783280
103.051689,0.581742,0.813374
103.101692,0.540360,0.841434
103.151695,0.497628,0.867390
103.201698,0.453652,0.891179
103.251701,0.408542,0.912739
103.301704,0.362411,0.932018
103.351707,0.315373,0.948968
103.401711,0.267548,0.963545
103.451714,0.219053,0.975713
103.501717,0.170011,0.985442
103.551720,0.120544,0.992708
103.601723,0.070776,0.997492
103.651726,0.020830,0.999783
103.701729,0.029167,0.999575
103.751732,0.079092,0.996867
103.801735,0.128818,0.991668
103.851738,0.178223,0.983990
103.901741,0.227182,0.973852
103.951744,0.275574,0.961280
104.001747,0.323276,0.946305
104.051750,0.370171,0.928964
104.101753,0.416140,0.909301
104.151756,0.461068,0.887365
104.201759,0.504844,0.863210
104.251762,0.547359,0.836898
104.301765,0.588505,0.808494
104.351768,0.628179,0.778069
104.401772,0.666284,0.745698
104.451775,0.702723,0.711464
104.501778,0.737405,0.675451
104.551781,0.770244,0.637750
104.601784,0.801157,0.598454
104.651787,0.830068,0.557662
104.701790,0.856904,0.515477
104.751793,0.881597,0.472003
104.801796,0.904087,0.427348
104.851799,0.924317,0.381626
104.901802,0.942236,0.334950
104.951805,0.957800,0.287436
105.001808,0.970969,0.239204
105.051811,0.981712,0.190374
105.101814,0.990000,0.141068
105.151817,0.995813,0.091409
105.201820,0.999138,0.041522
105.251823,0.999964,0.008469
105.301826,0.998291,0.058439
105.351830,0.994122,0.108263
105.401833,0.987469,0.157816
105.451836,0.978346,0.206975
105.501839,0.966778,0.255616
105.551842,0.952794,0.303618
105.601845,0.936427,0.350861
105.651848,0.917720,0.397228
105.701851,0.896719,0.442601
105.751854,0.873476,0.486868
105.801857,0.848049,0.529917
105.851860,0.820503,0.571642
105.901863,0.790905,0.611938
105.951866,0.759331,0.650705
106.001869,0.725858,0.687845
106.051872,0.690571,0.723265
106.101875,0.653557,0.756877
106.151878,0.614910,0.788597
106.201881,0.574726,0.818346
106.251884,0.533105,0.846049
106.301888,0.490151,0.871638
106.351891,0.445972,0.895047
106.401894,0.400678,0.916219
106.451897,0.354382,0.935101
106.501900,0.307201,0.951645
106.551903,0.259252,0.965810
106.601906,0.210654,0.977561
106.651909,0.161531,0.986868
106.701912,0.112003,0.993708
106.751915,0.062195,0.998064
106.801918,0.012232,0.999925
106.851921,0.037762,0.999287
106.901924,0.087661,0.996150
106.951927,0.137341,0.990524
107.001930,0.186678,0.982421
107.051933,0.235549,0.971863
107.101936,0.283830,0.958875
107.151939,0.331402,0.943490
107.201942,0.378145,0.925746
107.251945,0.423944,0.905689
107.301949,0.468682,0.883367
107.351952,0.512249,0.858837
107.401955,0.554535,0.832160
107.451958,0.595435,0.803403
107.501961,0.634847,0.772638
107.551964,0.672672,0.739941
107.601967,0.708815,0.705395
107.651970,0.743186,0.669085
107.701973,0.775700,0.631102
107.751976,0.806274,0.591542
107.801979,0.834833,0.550504
107.851982,0.861305,0.508089
107.901985,0.885624,0.464404
107.951988,0.907729,0.419558
108.001991,0.927564,0.373663
108.051994,0.945082,0.326835
108.101997,0.960236,0.279189
108.152000,0.972991,0.230845
108.202003,0.983313,0.181924
108.252007,0.991176,0.132549
108.302010,0.996563,0.082842
108.352013,0.999458,0.032928
108.402016,0.999854,0.017068
108.452019,0.997752,0.067022
108.502022,0.993155,0.116808
108.552025,0.986075,0.166302
108.602028,0.976530,0.215380
108.652031,0.964544,0.263920
108.702034,0.950148,0.311801
108.752037,0.933376,0.358901
108.802040,0.914270,0.405105
108.852043,0.892879,0.450296
108.902046,0.869257,0.494361
108.952049,0.843461,0.537191
109.002052,0.815557,0.578677
109.052055,0.785614,0.618717
109.102058,0.753707,0.657211
109.152061,0.719916,0.694061
109.202065,0.684326,0.729177
109.252068,0.647024,0.762469
109.302071,0.608106,0.793856
109.352074,0.567667,0.823258
109.402077,0.525809,0.850603
109.452080,0.482637,0.875820
109.502083,0.438258,0.898849
109.552086,0.392784,0.919631
109.602089,0.346328,0.938114
109.652092,0.299006,0.954251
109.702095,0.250937,0.968003
109.752098,0.202240,0.979336
109.802101,0.153038,0.988220
109.852104,0.103453,0.994634
109.902107,0.053610,0.998562
109.952110,0.003633,0.999993
110.002113,0.046354,0.998925
110.052116,0.096224,0.995360
110.102119,0.145854,0.989306
110.152122,0.195120,0.980779
110.202126,0.243897,0.969801
110.252129,0.292065,0.956398
110.302132,0.339503,0.940605
110.352135,0.386092,0.922460
110.402138,0.431716,0.902009
110.452141,0.476261,0.879304
110.502144,0.519616,0.854400
110.552147,0.561671,0.827361
110.602150,0.602322,0.798253
110.652153,0.641468,0.767150
110.702156,0.679010,0.734129
110.752159,0.714855,0.699273
110.802162,0.748912,0.662669
110.852165,0.781098,0.624408
110.902168,0.811331,0.584587
110.952171,0.839536,0.543304
111.002174,0.865642,0.500663
111.052177,0.889584,0.456771
111.102180,0.911303,0.411736
111.152184,0.930743,0.365673
111.202187,0.947857,0.318695
111.252190,0.962602,0.270921
111.302193,0.974940,0.222469
111.352196,0.984841,0.173462
111.402199,0.992280,0.124020
111.452202,0.997238,0.074269
111.502205,0.999704,0.024332
111.552208,0.999671,0.025666
111.602211,0.997138,0.075600
111.652214,0.992113,0.125344
111.702217,0.984608,0.174776
111.752220,0.974642,0.223770
111.802223,0.962239,0.272205
111.852226,0.947431,0.319960
111.902229,0.930255,0.366915
111.952232,0.910753,0.412952
112.002235,0.888974,0.457957
112.052238,0.864973,0.501818
112.102242,0.838810,0.544424
112.152245,0.810550,0.585669
112.202248,0.780264,0.625450
112.252251,0.748027,0.663668
112.302254,0.713921,0.700226
112.352257,0.678030,0.735035
112.402260,0.640444,0.768005
112.452263,0.601256,0.799056
112.502266,0.560566,0.828109
112.552269,0.518475,0.855093
112.602272,0.475088,0.879939
112.652275,0.430512,0.902585
112.702278,0.384861,0.922974
112.752281,0.338248,0.941057
112.802284,0.290789,0.956787
112.852287,0.242603,0.970126
112.902290,0.193811,0.981039
112.952293,0.144534,0.989500
113.002296,0.094896,0.995487
113.052299,0.045021,0.998986
113.102303,0.004967,0.999988
113.152306,0.054942,0.998490
113.202309,0.104780,0.994495
113.252312,0.154357,0.988015
113.302315,0.203547,0.979065
113.352318,0.252228,0.967668
113.402321,0.300279,0.953851
113.452324,0.347579,0.937651
113.502327,0.394011,0.919106
113.552330,0.439457,0.898263
113.602333,0.483805,0.875176
113.652336,0.526944,0.849900
113.702339,0.568765,0.822500
113.752342,0.609165,0.793044
113.802345,0.648041,0.761605
113.852348,0.685298,0.728263
113.902351,0.720842,0.693100
113.952354,0.754583,0.656204
114.002357,0.786439,0.617668
114.052361,0.816328,0.577588
114.102364,0.844177,0.536065
114.152367,0.869916,0.493201
114.202370,0.893480,0.449104
114.252373,0.914810,0.403884
114.302376,0.933854,0.357655
114.352379,0.950563,0.310532
114.402382,0.964896,0.262633
114.452385,0.976817,0.214077
114.502388,0.986296,0.164986
114.552391,0.993310,0.115483
114.602394,0.997840,0.065690
114.652397,0.999876,0.015734
114.702400,0.999413,0.034262
114.752403,0.996451,0.084172
114.802406,0.990999,0.133871
114.852409,0.983069,0.183236
114.902412,0.972682,0.232143
114.952415,0.959863,0.280470
115.002419,0.944645,0.328095
115.052422,0.927065,0.374901
115.102425,0.907168,0.420769
115.152428,0.885003,0.465585
115.202431,0.860626,0.509238
115.252434,0.834097,0.551617
115.302437,0.805484,0.592618
115.352440,0.774857,0.632137
115.402443,0.742293,0.670076
115.452446,0.707873,0.706340
115.502449,0.671684,0.740838
115.552452,0.633815,0.773484
115.602455,0.594363,0.804197
115.652458,0.553424,0.832899
115.702461,0.511102,0.859520
115.752464,0.467503,0.883992
115.802467,0.422735,0.906253
115.852470,0.376910,0.926250
115.902473,0.330143,0.943931
115.952477,0.282550,0.959252
116.002480,0.234252,0.972176
116.052483,0.185367,0.982669
116.102486,0.136020,0.990706
116.152489,0.086332,0.996266
116.202492,0.036428,0.999336
116.252495,0.013566,0.999908
116.302498,0.063527,0.997980
116.352501,0.113329,0.993558
116.402504,0.162847,0.986651
116.452507,0.211959,0.977279
116.502510,0.260540,0.965463
116.552513,0.308471,0.951234
116.602516,0.355630,0.934627
116.652519,0.401900,0.915683
116.702522,0.447166,0.894451
116.752525,0.491313,0.870983
116.802528,0.534233,0.845337
116.852531,0.575817,0.817579
116.902534,0.615962,0.787776
116.952538,0.654567,0.756004
117.002541,0.691535,0.722343
117.052544,0.726775,0.686875
117.102547,0.760198,0.649691
117.152550,0.791721,0.610882
117.202553,0.821265,0.570547
117.252556,0.848756,0.528785
117.302559,0.874125,0.485702
117.352562,0.897309,0.441404
117.402565,0.918249,0.396003
117.452568,0.936895,0.349612
117.502571,0.953198,0.302346
117.552574,0.967119,0.254326
117.602577,0.978622,0.205669
117.652580,0.987678,0.156498
117.702583,0.994266,0.106936
117.752586,0.998368,0.057107
117.802589,0.999975,0.007135
117.852592,0.999081,0.042855
117.902596,0.995691,0.092738
117.952599,0.989811,0.142388
118.002602,0.981457,0.191683
118.052605,0.970649,0.240499
118.102608,0.957415,0.288714
118.152611,0.941788,0.336207
118.202614,0.923807,0.382859
118.252617,0.903516,0.428555
118.302620,0.880967,0.473179
118.352623,0.856215,0.516620
118.402626,0.829323,0.558770
